stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,symbol.1,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio.1,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
NVDA,0.0,0.909,0.091,0.191,9/6/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,228.71,300,P,228.99,100,P,228.98,0,P,223.25,229.86,222.0, ,228.43,0.55,28083198,1630710000000.0,1630710000000.0,228.43,q,NASD,True,True,0.0125,4,230.43,115.665,0.0,81.6224,0.16,0.07,00:00.0,Normal,228.43,12552,0.0,1630700000000.0,0.2408,0.0,0.0,0.0,True,False,,230.43,115.665,0.16,0.07,00:00.0,,0.775479,26.9618,26.08006,69.36414,63.75303,64.77639,32.32863,36.48379,33.36073,37.55955,40.38105,22.18079,24.8508,5.32644,5.80171,54.29167,36.09248,51.74729,56.4761,2.79862,105.2542,277.4557,0.0,0.0,67.60046,14.94436,2492000000.0,2398.035,571075.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.3721,29528320.0,29566072.0,763889700.0
SOFI,0.021,0.813,0.165,0.604,9/6/21,EQUITY,EQUITY,83406F102,SOFI,"SoFi Technologies, Inc.  - Common Stock",15.19,4500,P,15.25,8400,P,15.25,400,P,15.02,15.53,14.92, ,15.16,0.09,18898034,1630710000000.0,1630710000000.0,15.16,q,NASD,True,True,0.0307,4,28.26,10.1,0.0,0.0,0.0,0.0,,Normal,15.16,784,0.0,1630700000000.0,0.5937,0.0,0.0,0.0,True,False,,28.26,10.1,0.0,0.0, ,,0.0,2.86342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72327,53.72327,0.0,0.0,0.0,0.0,0.0,0.0,1.9145,794692813.0,586.9513,12047.54,0.0,0.0,0.0,0.0,0.0, ,0.0,16231660.0,16252137.0,368746760.0
TSLA,0.0,0.867,0.133,0.391,9/6/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",733.8,100,P,734.62,100,Q,734.0,0,Q,732.2494,734.0,724.2, ,733.57,0.43,15271045,1630710000000.0,1630710000000.0,733.57,q,NASD,True,True,0.0124,4,900.4,329.88,0.0,383.5881,0.0,0.0,,Normal,733.57,2237,0.0,1630700000000.0,0.0586,0.0,0.0,0.0,True,False,,900.4,329.88,0.0,0.0, ,,1.046156,29.10147,17.34856,150.9552,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2914,726245.4,69.61395,0.0,0.0,0.0,0.0, ,1.95482,15336580.0,15377332.0,431905320.0
AMD,0.006,0.877,0.117,0.487,9/6/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",109.86,1100,P,109.9,3700,P,109.9,0,D,108.85,111.17,108.5, ,109.92,-0.02,42623780,1630710000000.0,1630710000000.0,109.92,q,NASD,True,True,0.0082,4,122.49,72.5,0.0,39.234,0.0,0.0,,Normal,109.92,7464,0.0,1630700000000.0,-0.0182,0.0,0.0,0.0,True,False,,122.49,72.5,0.0,0.0, ,,0.087086,18.87232,9.99469,35.16064,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.733,133329.1,0.0,0.0,0.0,0.0,0.0, ,1.99689,50434590.0,50481417.0,1311570880.0
AMZN,0.02,0.919,0.061,0.582,9/6/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3471.2,100,P,3474.3999,500,P,3473.0,0,P,3452.0,3482.6699,3436.4399, ,3478.05,-5.05,2578324,1630710000000.0,1630710000000.0,3478.05,q,NASD,True,True,0.0238,4,3773.0779,2871.0,0.0,60.6158,0.0,0.0,,Normal,3478.05,986,0.0,1630700000000.0,-0.1452,0.0,0.0,0.0,True,False,,3773.078,2871.0,0.0,0.0, ,,0.502818,15.32968,3.97346,29.85214,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,437.4564,1761426.0,45.56149,0.0,0.0,0.0,0.0, ,1.15475,2864750.0,2868389.0,71206430.0
WISH,0.0,0.451,0.549,0.699,9/6/21,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,7.22,1000,P,7.23,100,P,7.23,0,P,7.3,7.48,7.135, ,7.24,-0.01,15531239,1630710000000.0,1630710000000.0,7.24,q,NASD,True,True,0.0484,4,32.8499,6.1442,0.0,0.0,0.0,0.0,,Normal,7.24,2000,0.0,1630700000000.0,-0.1381,0.0,0.0,0.0,True,False,,32.8499,6.1442,0.0,0.0, ,,0.0,5.26622,0.0,0.0,0.0,58.53659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,461.1857,4546.72,0.0,0.0,0.0,0.0,0.0, ,0.0,32259640.0,32279072.0,1623309230.0
MU,0.072,0.866,0.062,0.137,9/6/21,EQUITY,EQUITY,595112103,MU,"Micron Technology, Inc. - Common Stock",73.74,200,P,73.81,1300,P,73.81,200,P,74.0,74.72,73.6, ,73.81,0.0,9225452,1630710000000.0,1630710000000.0,73.81,q,NASD,True,True,0.0155,4,96.96,44.45,0.0,20.3702,0.4,0.54,00:00.0,Normal,73.81,6011,0.0,1630700000000.0,0.0,0.0,0.0,0.0,True,False,,96.96,44.45,0.4,0.54,00:00.0,,0.250969,1.9562,3.26017,8.0931,33.6603,42.11803,16.1141,23.45729,17.59721,24.23875,10.31232,7.60922,8.5382,2.56756,3.39821,0.0,13.71136,15.1873,15.89011,3.62343,81.16607,113.0446,0.0,0.0,25.86794,19.0186,1125753560.0,1123.988,83091.87,24.23185,0.0,0.0,0.0,0.0,00:00.0,1.27435,17778170.0,17788667.0,438494360.0
CRWD,0.102,0.719,0.179,0.539,9/6/21,EQUITY,EQUITY,22788C105,CRWD,"CrowdStrike Holdings, Inc. - Class A Common Stock",277.6,500,P,278.2,100,P,278.0,0,P,272.59,278.84,271.2001, ,278.23,-0.23,3472820,1630710000000.0,1630710000000.0,278.23,q,NASD,True,True,0.0299,4,289.24,115.25,0.0,0.0,0.0,0.0,,Normal,278.23,1857,0.0,1630700000000.0,-0.0827,0.0,0.0,0.0,True,False,,289.24,115.25,0.0,0.0, ,,0.0,70.19902,55.7947,0.0,73.88257,73.22041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98097,0.0,44.76937,81.69835,81.69835,0.0,0.0,0.0,0.0,0.0,73.92053,11.50662,205834483.0,202.9082,63490.02,0.0,0.0,0.0,0.0,0.0, ,0.0,7206050.0,7210039.0,81904400.0
CLOV,0.069,0.776,0.155,0.158,9/7/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",9.84,8300,Q,9.85,600,Q,9.85,100,D,9.01,10.05,9.01, ,8.84,1.01,50582265,1631030000000.0,1631030000000.0,9.85,q,NASD,True,True,0.0413,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,9.85,1,1.01,1631030000000.0,11.4253,1.01,11.4253,11.4253,True,False,,28.85,6.31,0.0,0.0, ,,0.0,11.60764,5.92336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66373,0.0,5.93116,6.38427,6.38427,0.0,0.0,0.0,0.0,0.0,0.0,105.9014,235874471.0,199.4855,3629.816,0.0,0.0,0.0,0.0,0.0, ,0.0,20671420.0,20671419.0,1226388590.0
NVDA,0.0,0.922,0.078,0.145,9/7/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,226.84,100,P,226.87,100,M,226.8457,100,D,228.33,228.99,225.224, ,228.43,-1.5843,10790900,1631030000000.0,1631030000000.0,226.8457,q,NASD,True,True,0.0162,4,230.43,115.665,0.0,81.6224,0.16,0.07,00:00.0,Normal,226.8457,1,-1.5843,1631030000000.0,-0.6936,-1.5843,-0.6936,-0.6936,True,False,,230.43,115.665,0.16,0.07,00:00.0,,0.775479,26.9618,26.08006,69.36414,63.75303,64.77639,32.32863,36.48379,33.36073,37.55955,40.38105,22.18079,24.8508,5.32644,5.80171,54.29167,36.09248,51.74729,56.4761,2.79862,105.2542,277.4557,0.0,0.0,67.60046,14.94436,2492000000.0,2398.035,571075.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.37211,29566070.0,29566072.0,764015540.0
TSLA,0.079,0.881,0.04,0.002,9/7/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",751.51,100,H,751.64,100,Q,751.57,100,D,740.0,760.2,739.26, ,733.57,18.0,12368842,1631030000000.0,1631030000000.0,751.57,q,NASD,True,True,0.0142,4,900.4,329.88,0.0,383.5881,0.0,0.0,,Normal,751.57,1,18.0,1631030000000.0,2.4538,18.0,2.4538,2.4538,True,False,,900.4,329.88,0.0,0.0, ,,1.046156,29.10147,17.34856,150.9552,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2914,726245.4,69.61395,0.0,0.0,0.0,0.0, ,1.9549,15377330.0,15377332.0,432041150.0
SOFI,0.024,0.82,0.156,0.527,9/7/21,EQUITY,EQUITY,83406F102,SOFI,"SoFi Technologies, Inc.  - Common Stock",15.99,2200,N,16.0,7300,K,15.995,1300,D,15.5,16.13,15.46, ,15.16,0.835,13249772,1631030000000.0,1631030000000.0,15.995,q,NASD,True,True,0.0296,4,28.26,10.1,0.0,0.0,0.0,0.0,,Normal,15.995,13,0.835,1631030000000.0,5.5079,0.835,5.5079,5.5079,True,False,,28.26,10.1,0.0,0.0, ,,0.0,2.86342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72327,53.72327,0.0,0.0,0.0,0.0,0.0,0.0,1.9145,794692813.0,586.9513,12047.54,0.0,0.0,0.0,0.0,0.0, ,0.0,16252140.0,16252137.0,368815030.0
MSFT,0.01,0.923,0.067,0.255,9/7/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,300.3,200,Q,300.31,100,V,300.2992,200,D,301.005,301.09,298.2, ,301.14,-0.8408,7845533,1631030000000.0,1631030000000.0,300.3,q,NASD,True,True,0.0094,4,305.84,196.25,0.0,37.3852,2.24,0.74,00:00.0,Normal,300.2992,2,-0.8408,1631030000000.0,-0.2792,-0.84,-0.2789,-0.2792,True,False,,305.84,196.25,2.24,0.74,00:00.0,,0.940688,15.94692,13.46339,31.01874,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.816,2263034.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77894,19394320.0,19394319.0,476468300.0
AMZN,0.012,0.951,0.037,0.349,9/7/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3515.4099,100,V,3516.49,100,Z,3515.99,100,K,3478.0,3520.4299,3476.9399, ,3478.05,37.94,1235059,1631030000000.0,1631030000000.0,3515.99,q,NASD,True,True,0.0163,4,3773.0779,2871.0,0.0,60.6158,0.0,0.0,,Normal,3515.99,1,37.94,1631030000000.0,1.0908,37.94,1.0908,1.0908,True,False,,3773.078,2871.0,0.0,0.0, ,,0.502818,15.32968,3.97346,29.85214,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,437.4564,1761426.0,45.56149,0.0,0.0,0.0,0.0, ,1.15475,2868390.0,2868389.0,71218560.0
AMD,0.046,0.91,0.044,0.074,9/7/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",109.56,700,N,109.57,100,Q,109.5799,300,D,109.955,110.58,108.66, ,109.92,-0.3401,17458787,1631030000000.0,1631030000000.0,109.57,q,NASD,True,True,0.009,4,122.49,72.5,0.0,39.234,0.0,0.0,,Normal,109.5799,3,-0.3401,1631030000000.0,-0.3094,-0.35,-0.3184,-0.3094,True,False,,122.49,72.5,0.0,0.0, ,,0.087086,18.87232,9.99469,35.16064,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.733,133329.1,0.0,0.0,0.0,0.0,0.0, ,1.99696,50481420.0,50481417.0,1311726970.0
MVST,0.0,0.92,0.08,0.056,9/7/21,EQUITY,EQUITY,59516C106,MVST,"Microvast Holdings, Inc. - Common Stock",11.46,300,K,11.49,100,K,11.4819,200,V,10.3,11.87,10.17, ,10.18,1.3019,4075315,1631030000000.0,1631030000000.0,11.4819,q,NASD,True,True,0.3032,4,25.2,7.83,0.0,0.0,0.0,0.0,,Normal,11.4819,2,1.3019,1631030000000.0,12.7888,1.3019,12.7888,12.7888,True,False,,25.2,7.83,0.0,0.0, ,,0.0,1.31304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226,0.0,0.60912,0.61285,0.61285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300516246.0,292.6324,3059.255,0.0,0.0,0.0,0.0,0.0, ,0.0,1601320.0,1601317.0,53855400.0
AAPL,0.107,0.815,0.079,0.25,9/7/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,155.8,200,Q,155.81,900,Q,155.8037,300,D,154.97,156.24,154.39, ,154.3,1.5037,36668088,1631030000000.0,1631030000000.0,155.8037,q,NASD,True,True,0.0081,4,156.24,103.1,0.0,30.2186,0.88,0.57,00:00.0,Normal,155.8037,3,1.5037,1631030000000.0,0.9745,1.5037,0.9745,0.9745,True,False,,154.98,103.1,0.88,0.57,00:00.0,,0.5471,39.74387,7.34716,26.08007,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16360.92,2550605.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20818,65889010.0,65889005.0,1640018880.0
REE,0.188,0.75,0.062,-0.663,9/7/21,EQUITY,EQUITY,M8287R103,REE,REE Automotive Ltd. - Class A Ordinary Shares,5.9,600,K,5.92,1000,P,5.9001,200,D,5.851,6.15,5.81, ,5.77,0.1301,2357204,1631030000000.0,1631030000000.0,5.9001,q,NASD,True,True,0.1672,4,11.66,5.48,0.0,0.0,0.0,0.0,,Normal,5.9001,2,0.1301,1631030000000.0,2.2548,0.1301,2.2548,2.2548,True,False,,11.66,5.48,0.0,0.0, ,,0.0,46.08466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44579,3.47398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229926232.0,513.0821,1807.991,0.0,0.0,0.0,0.0,0.0, ,0.0,2568180.0,2568183.0,14360950.0
CLOV,0.073,0.779,0.147,0.157,9/8/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",9.52,6000,K,9.53,4300,K,9.5299,200,D,10.36,10.4,9.2, ,10.8,-1.2701,56715189,1631120000000.0,1631120000000.0,9.5299,q,NASD,True,True,0.0568,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,9.5299,2,-1.2701,1631120000000.0,-11.7602,-1.2701,-11.7602,-11.7602,True,False,,28.85,6.31,0.0,0.0, ,,0.0,14.18128,7.23668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66373,0.0,5.93116,6.38427,6.38427,0.0,0.0,0.0,0.0,0.0,0.0,105.9014,235874471.0,199.4855,4434.616,0.0,0.0,0.0,0.0,0.0, ,0.0,36640200.0,36640203.0,998078460.0
NVDA,0.0,0.865,0.135,0.251,9/8/21,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,221.5,100,P,221.59,300,V,221.51,100,Z,225.13,226.1,219.77, ,226.62,-5.11,14516603,1631120000000.0,1631120000000.0,221.51,q,NASD,True,True,0.0176,4,230.43,115.665,0.0,81.6224,0.16,0.07,00:00.0,Normal,221.51,1,-5.11,1631120000000.0,-2.2549,-5.11,-2.2549,-2.2549,True,False,,230.43,115.665,0.16,0.07,00:00.0,,0.769334,26.74817,25.87341,68.81453,63.75303,64.77639,32.32863,36.48379,33.36073,37.55955,40.38105,22.18079,24.8508,5.32644,5.80171,54.29167,36.09248,51.74729,56.4761,2.79862,105.2542,277.4557,0.0,0.0,67.60046,14.94436,2492000000.0,2398.035,566550.0,26.81698,0.0,0.0,0.0,0.04,00:00.0,1.37305,25789080.0,25789078.0,740632380.0
TSLA,0.0,0.896,0.104,0.22,9/8/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",743.85,200,H,744.07,100,Q,743.9254,100,D,761.58,764.45,740.7733, ,752.92,-8.9946,11807753,1631120000000.0,1631120000000.0,743.9254,q,NASD,True,True,0.023,4,900.4,329.88,0.0,326.03,0.0,0.0,,Normal,743.9254,1,-8.9946,1631120000000.0,-1.1946,-8.9946,-1.1946,-1.1946,True,False,,900.4,329.88,0.0,0.0, ,,1.073752,29.8691,17.80618,154.9371,22.04386,24.11775,5.51096,9.85115,7.85916,10.97173,12.40659,4.94634,7.47667,1.21923,1.50834,89.0,26.36953,31.73279,37.90114,1.91239,366.6642,915.6747,0.0,0.0,62.83736,15.10251,990015158.0,802.2914,745402.2,69.61395,0.0,0.0,0.0,0.0, ,1.95221,15354830.0,15354829.0,422522070.0
WISH,0.186,0.54,0.274,0.147,9/8/21,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,6.89,4500,Q,6.9,6900,N,6.89,400,D,7.35,7.35,6.875, ,7.38,-0.49,20807663,1631120000000.0,1631120000000.0,6.89,q,NASD,True,True,0.0437,4,32.8499,6.1442,0.0,0.0,0.0,0.0,,Normal,6.89,4,-0.49,1631120000000.0,-6.6396,-0.49,-6.6396,-6.6396,True,False,,32.8499,6.1442,0.0,0.0, ,,0.0,5.36805,0.0,0.0,0.0,58.53659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,461.1807,4634.64,0.0,0.0,0.0,0.0,0.0, ,0.0,32306890.0,32306892.0,1541391500.0
AAPL,0.048,0.681,0.271,0.308,9/8/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,154.5,400,V,154.51,200,U,154.51,100,J,156.98,157.04,153.975, ,156.69,-2.18,41502924,1631120000000.0,1631120000000.0,154.51,q,NASD,True,True,0.0057,4,157.26,103.1,0.0,30.2186,0.88,0.56,00:00.0,Normal,154.51,1,-2.18,1631120000000.0,-1.3913,-2.18,-1.3913,-1.3913,True,False,,157.26,103.1,0.88,0.56,00:00.0,,0.555575,40.35948,7.46097,26.48403,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16360.92,2590112.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.20578,68103650.0,68103650.0,1618957860.0
MSFT,0.029,0.843,0.128,0.294,9/8/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,298.48,100,P,298.5,200,U,298.49,100,Q,299.78,300.61,297.4651, ,300.18,-1.69,6836544,1631120000000.0,1631120000000.0,298.49,q,NASD,True,True,0.0079,4,305.84,196.25,0.0,37.3852,2.24,0.75,00:00.0,Normal,298.49,1,-1.69,1631120000000.0,-0.563,-1.69,-0.563,-0.563,True,False,,305.84,196.25,2.24,0.75,00:00.0,,0.937689,15.89609,13.42047,30.91986,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7514891248.0,7508.829,2255820.0,15.4153,0.0,0.0,0.0,0.56,00:00.0,0.77972,18829710.0,18829712.0,467018270.0
UPST,0.229,0.598,0.173,-0.096,9/8/21,EQUITY,EQUITY,91680M107,UPST,"Upstart Holdings, Inc. - Common stock",263.62,100,H,264.13,200,Z,264.07,100,D,275.25,276.57,260.93, ,262.7,1.37,4092798,1631120000000.0,1631120000000.0,264.07,q,NASD,True,True,0.0764,4,276.57,22.61,0.0,368.46,0.0,0.0,,Normal,264.07,1,1.37,1631120000000.0,0.5215,1.37,0.5215,0.5215,True,False,,271.0,22.61,0.0,0.0, ,,0.088779,26.89527,45.32346,328.9298,85.86774,87.09857,12.88566,19.90635,15.96676,19.37778,0.0,0.0,0.0,0.0,0.0,0.0,0.83874,0.84584,0.84584,0.65114,4544.365,560.1381,0.0,0.0,136.7814,61.22665,77767428.0,65.70399,20429.5,0.0,0.0,0.0,0.0,0.0, ,0.0,3826460.0,3826464.0,111108570.0
MVST,0.044,0.881,0.075,0.087,9/8/21,EQUITY,EQUITY,59516C106,MVST,"Microvast Holdings, Inc. - Common Stock",10.85,500,P,10.88,1000,P,10.865,100,D,11.02,11.24,10.445, ,10.87,-0.005,1619438,1631120000000.0,1631120000000.0,10.865,q,NASD,True,True,0.1501,4,25.2,7.83,0.0,0.0,0.0,0.0,,Normal,10.865,1,-0.005,1631120000000.0,-0.046,-0.005,-0.046,-0.046,True,False,,25.2,7.83,0.0,0.0, ,,0.0,1.40203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226,0.0,0.60912,0.61285,0.61285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300516246.0,292.6324,3266.612,0.0,0.0,0.0,0.0,0.0, ,0.0,2266250.0,2266248.0,55592070.0
ON,0.01,0.664,0.326,0.768,9/8/21,EQUITY,EQUITY,682189105,ON,ON Semiconductor Corporation - Common Stock,44.66,600,Q,44.68,400,U,44.66,100,D,45.07,45.42,44.41, ,45.66,-1.0,1522610,1631120000000.0,1631120000000.0,44.66,q,NASD,True,True,0.032,4,46.4,19.75,0.0,36.28,0.0,0.0,,Normal,44.66,1,-1.0,1631120000000.0,-2.1901,-1.0,-2.1901,-2.1901,True,False,,46.4,19.75,0.0,0.0, ,,0.01513,5.19451,3.32332,17.21526,35.50345,38.33164,8.8822,11.02461,11.30816,15.33026,14.91632,5.79841,7.07167,1.31991,2.21971,9.10942,44.96586,76.81799,82.13719,1.2068,2500.636,12270.38,0.0,0.0,12.13649,12.70163,430532211.0,425.4298,19658.1,17.09474,0.0,0.0,0.0,0.0, ,1.8916,4929790.0,4929789.0,118512410.0
COIN,0.357,0.601,0.042,-0.596,9/8/21,EQUITY,EQUITY,19260Q107,COIN,"Coinbase Global, Inc. - Class A Common Stock",258.78,100,Q,259.0,500,P,258.89,400,D,257.0,260.7561,253.88, ,266.81,-7.92,3173101,1631120000000.0,1631120000000.0,258.89,q,NASD,True,True,0.0506,4,429.54,208.0,0.0,29.37,0.0,0.0,,Normal,258.89,4,-7.92,1631120000000.0,-2.9684,-7.92,-2.9684,-2.9684,True,False,,429.54,208.0,0.0,0.0, ,,0.001895,12.11159,11.41647,23.436,86.68834,84.94472,53.47142,72.09948,44.43674,39.26122,68.93507,28.09498,71.67266,0.0,1.47124,0.0,23.33076,30.43041,30.43041,7.97682,17646.9,0.0,0.0,0.0,677.7756,23.69932,150967792.0,88.23317,56277.95,0.0,0.0,0.0,0.0,0.0, ,0.0,3621730.0,3621734.0,88316850.0
CLOV,0.096,0.762,0.142,0.116,9/9/21,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",9.11,1100,P,9.12,2500,P,9.12,0,P,9.59,10.17,9.3, ,9.45,-0.33,47228338,1631220000000.0,1631220000000.0,9.12,q,NASD,True,True,0.0445,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,9.31,777,-0.14,1631220000000.0,-3.4921,-0.33,-3.4921,-1.4815,True,False,,28.85,6.31,0.0,0.0, ,,0.0,12.40862,6.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66373,0.0,5.93116,6.38427,6.38427,0.0,0.0,0.0,0.0,0.0,0.0,105.9014,235874471.0,199.4855,3880.289,0.0,0.0,0.0,0.0,0.0, ,0.0,40674500.0,40674495.0,900158630.0
UPST,0.096,0.764,0.14,0.098,9/9/21,EQUITY,EQUITY,91680M107,UPST,"Upstart Holdings, Inc. - Common stock",289.55,1000,P,290.0,300,P,289.9,0,Q,270.6006,291.25,262.09, ,274.33,15.57,6660236,1631220000000.0,1631220000000.0,289.6,q,NASD,True,True,0.0536,4,291.25,22.61,0.0,391.42,0.0,0.0,,Normal,289.6,551,15.27,1631220000000.0,5.6756,15.27,5.5663,5.5663,True,False,,276.57,22.61,0.0,0.0, ,,0.09271,28.08595,47.32997,343.4919,85.86774,87.09857,12.88566,19.90635,15.96676,19.37778,0.0,0.0,0.0,0.0,0.0,0.0,0.83874,0.84584,0.84584,0.65114,4544.365,560.1381,0.0,0.0,136.7814,61.22665,77767428.0,65.70399,21333.94,0.0,0.0,0.0,0.0,0.0, ,0.0,3964690.0,3964694.0,112019580.0
